id,board,black_score,best_move
60827,8/8/3k4/2r5/5P2/8/6bK/4R3 b - - 3 59,-16.0,c5c3
63239,6r1/1p6/2k3P1/6K1/3p3R/8/8/8 w - - 3 63,-18.0,h4d4
29100,1r3k1r/p2Rpp1p/B4bp1/3q4/8/P6P/5PP1/3R2K1 b - - 1 23,679.0,d5c5
63562,R7/6k1/P6p/5p2/8/4PP2/7K/6r1 w - - 0 64,-838.0,h2g1
12562,rnbqk2r/1ppp1ppp/1b6/1p6/P1P1P1P1/3Q1N2/1P2K1P1/R1B2B1R b kq - 0 11,204.0,b5c4
7242,rnbqk2r/p3bpp1/4pn1p/1ppp4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 0 8,-179.0,d4c5
11810,rnbqk2r/1ppp2pp/5p2/1p6/P3P1P1/3Q1N2/1PP1KbP1/R1B2B1R w kq - 0 11,-421.0,e2f2
53633,3q4/1pkb1Q2/3p4/r7/8/7N/6PK/4R3 b - - 9 48,108.0,a5f5
17330,r4rk1/1p2b1p1/p3pn1p/2p5/1n2p2P/2N1B1P1/PPP2PB1/3RK2R w K - 3 15,-26.0,d1d2
56253,2k1b3/8/1R1B4/p1p5/8/2r2PK1/6P1/8 b - - 7 52,-7.0,a5a4
5470,rnbqk2r/pp1p1ppp/4pn2/8/1pPP4/1P3N2/P3PPPP/RN1QKB1R b KQkq - 0 6,-29.0,b7b6
79954,3K4/k7/2RN4/6r1/8/8/8/8 b - - 98 116,0.0,g5g8
72919,3R4/8/1k1N4/8/4K3/8/8/7r b - - 36 85,0.0,h1e1
25150,r2q1r1k/1pp3bn/4b3/pPPp1p2/3P2pp/P3PB1P/4N1P1/1RBQ1RK1 b - - 1 20,340.0,g4f3
9647,rnbqk2r/1ppp1ppp/p7/1N6/P3P1n1/3Q4/1PPNKbPP/R1B2B1R b kq - 1 9,468.0,a6b5
9331,r1bqr1k1/pppn1pbp/3p1np1/4p3/2PPP3/1P4P1/PB2NPBP/RN1QK2R b KQ - 0 9,132.0,f6e4
74990,8/8/8/8/1k6/6K1/1r6/4R3 w - - 103 92,0.0,e1a1
47866,8/8/1R6/1P3pk1/3Pb1pp/6P1/1r3P1P/R5K1 b - - 1 41,-243.0,h4h3
76986,8/2b5/8/8/8/5K1k/8/1B6 b - - 48 98,0.0,h3h2
17275,r4k1r/pp2ppbp/6p1/1B5n/3q4/P1N2Q1P/1P3PP1/R4RK1 w - - 4 15,-86.0,f3b7
74330,7R/8/8/8/4k3/3r4/4K3/8 w - - 33 90,-512.0,h8h4
43485,7k/6R1/8/p1pN2n1/3Pp2p/P3Bq1P/5Q1K/8 w - - 1 36,-1097.0,g7g5
14337,rq2k2r/pp2bppp/2n1b3/2p1p3/3p4/1P1P2P1/P1PN1PBP/R1BQR1K1 w kq - 1 13,-36.0,g2c6
36745,7r/p2n2p1/2k3p1/2p3B1/N1Pp2Pp/PP3PbP/3K4/R7 w - - 3 30,143.0,a1f1
9948,rnbq1rk1/pp1n1ppp/8/2p5/1bBP4/2N2N2/PP3PPP/R1BQ1RK1 w - - 3 10,-214.0,c3d5
63908,7r/8/p3R3/6KP/1k6/p7/8/8 b - - 13 64,24.0,h8b8
43465,3r4/1b1nrpk1/1p1p2p1/p6p/2PPP1PP/P1NBK3/5R2/5R2 w - - 0 36,-336.0,g4h5
79965,8/k2K4/2R5/6r1/4N3/8/8/8 b - - 98 116,0.0,g5g1
15454,rnb1k3/1pppqppr/1b6/1p2P3/P4BP1/3Q1N2/1PP1K1P1/R4B2 b q - 1 13,508.0,h7h8
6825,rnbqk2r/p2p1ppp/1p2pn2/8/PpPP4/4PN2/1P3PPP/RN1QKB1R b KQkq a3 0 7,-2.0,d8e7
44505,8/R4pk1/p1r3pp/p4r2/8/5PPP/R7/6K1 b - - 0 37,387.0,f5f3
62159,4k3/4N3/R6p/P1r2p1P/rp6/3P4/2PK4/8 b - - 1 61,416.0,e8e7
66925,6r1/8/p7/7P/8/p6K/4R3/k7 b - - 25 70,114.0,a6a5
36115,1r2k3/1BR2pp1/8/p3pb2/2P5/8/PP3r1P/2K2R2 b - - 2 29,552.0,f2f1
30562,5rk1/2rnqp1p/1pbp2p1/p6N/2PPP3/P2B4/2Q3PP/1R2R1K1 b - - 2 24,226.0,g6h5
58354,3R4/7k/8/8/6rp/3K4/8/8 b - - 1 55,378.0,h4h3
33107,1r4k1/5pp1/pp2b2p/8/1P2B1P1/P1R1P2P/1r3P2/5RK1 w - - 2 27,-122.0,f1d1
64388,8/8/8/4k3/8/3r4/3R2K1/8 b - - 50 65,529.0,d3d2
76497,8/6r1/8/8/N3R3/1k1K4/8/8 w - - 93 97,0.0,a4c5
56186,8/3N4/4k3/R7/8/6r1/1K6/8 b - - 4 52,6.0,g3h3
41488,2r3k1/3nrp2/1pbp2pp/p7/2PPP1P1/P1NBK2P/1R6/5R2 w - - 6 34,-357.0,d4d5
57412,2R1r3/7k/8/7p/5r2/3K4/8/2R5 w - - 5 54,-375.0,c8e8
33101,1r4k1/5pp1/pp2b2p/3r4/1P2B1P1/P1R1P2P/5P2/5RK1 w - - 2 27,-480.0,e4d5
67278,8/8/8/8/3k4/4r3/5K2/4R3 w - - 23 71,-498.0,e1e3
38274,7k/1p4bn/1p4q1/p1PN4/3Pp2p/P3B2r/1R4P1/4Q1K1 w - - 2 31,-23.0,b2b6
67200,3k4/8/7p/1R3p1P/2PK4/3P4/Np6/4r3 w - - 1 71,-545.0,b5b2
52827,8/1R6/2B4k/p6P/4P3/3r4/1p6/3nK3 b - - 0 47,73.0,d3d4
53227,3rr3/5pk1/1R1p3p/p5pP/2PPb1P1/P2BR3/3K4/8 w - - 2 48,-546.0,e3e4
68001,1K6/8/3k3R/8/8/8/7p/8 b - - 1 72,-507.0,d6d5
80602,8/8/8/5K2/4B2b/8/8/6k1 w - - 103 126,0.0,e4b1
32241,1r5r/4ppkp/6p1/R2B4/8/P6P/5PP1/b2R2K1 w - - 1 26,-471.0,d1a1
40961,3r2k1/3nrp2/1pbp2pp/p7/2PPP1P1/P1NB3P/1R1K4/4R3 b - - 5 33,-178.0,g8g7
75094,6r1/8/8/2N5/R7/2k2K2/8/8 b - - 84 92,0.0,g8c8
49381,R7/3r1pk1/6pp/8/P2R2PP/4P3/r4PK1/8 b - - 2 43,-79.0,d7d4
38690,3R4/5pk1/4pbp1/2r4p/R7/P4B1P/1r3PP1/5K2 b - - 3 31,666.0,f6d8
61486,7r/8/p3R3/6KP/8/p7/1k6/8 b - - 5 60,13.0,h8g8
74036,7R/8/8/5k2/8/5K2/8/1r6 w - - 31 89,0.0,h8h5
40724,4r1k1/5p2/p5pp/p1r5/8/7P/5PP1/RR4K1 b - - 3 33,136.0,e8e2
77243,8/8/8/8/N3R3/1k4r1/4K3/8 b - - 98 99,0.0,g3g1
62761,7r/8/p3R3/6KP/8/p7/1k6/8 b - - 9 62,17.0,h8g8
55059,3r4/1r1b1pk1/3p3p/R5pP/2PP2P1/P2B3R/3K4/8 b - - 2 50,102.0,d7g4
36933,1r6/4ppk1/6p1/2rB3p/R2b4/P6P/5PP1/3R1K2 w - - 4 30,-413.0,a4d4
42643,1k6/5p1p/R7/5N2/1p5P/1r1n2P1/8/6K1 b - - 0 35,260.0,b3a3
6264,rnbqkb1r/pp3pp1/5n1p/1Npp4/3P4/5NP1/PP2PP1P/R1BQKB1R b KQkq - 1 7,45.0,c5c4
17578,rnb1kq2/1ppp1ppQ/8/1pb1P3/P5P1/1P3N2/2P1K1P1/R1B2B2 w q - 1 15,-68.0,e5e6
5667,r1bqkb1r/ppp2ppp/2np4/1N5n/5Q2/5N2/PPP1PPPP/R1B1KB1R w KQkq - 2 7,16.0,f4d2
39850,1r2bk2/3R2p1/p1p1B3/7p/P3pr1P/1P6/1P3P2/2K3R1 b - - 7 32,487.0,e8d7
54236,B7/8/8/p4pk1/P2P1bpp/2P5/8/5K2 b - - 1 49,532.0,f4d2
46478,8/p5R1/2k3p1/6P1/N1P3Pp/b6r/2Kp4/8 w - - 2 40,29.0,g7g6
30058,1k1r4/2N2ppp/p2rb3/1pn1n3/2pNP3/1PP3P1/P2R2BP/R5K1 b - - 2 24,543.0,b8c7
73098,5r2/8/8/8/3R2K1/1N6/2k5/8 b - - 72 86,0.0,c2b2
2599,rnbqkbnr/pp2pp1p/6p1/2pp4/3N4/4P2P/PPPP1PP1/RNBQKB1R b KQkq - 1 4,591.0,c5d4
41709,b3Q1r1/3R2bk/6p1/p1p1p1B1/P7/2q2PP1/7P/5K2 b - - 1 34,810.0,c3f3
74387,8/2b4B/8/8/3k4/5K2/8/8 w - - 19 90,0.0,h7d3
48834,7k/2N5/8/p5R1/2pP1B1p/P3pq2/8/6K1 b - - 5 42,672.0,f3f2
1202,rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4P3/PPPP2PP/RNBQKBNR w KQkq - 1 3,45.0,b2b3
2362,rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,-52.0,d4d5
48292,7k/5r2/pb2r2p/Pp3p1P/1B1p1P2/3P1K2/2P1N3/1R6 w - - 1 42,-385.0,a5b6
15826,r1b2rk1/1p2b1p1/1qn1pp1p/p2p3n/3P3P/2PB1N2/PPQN1PPB/R3K2R w KQ - 0 14,-255.0,d3h7
75145,8/8/8/8/5b2/3B1K2/7k/8 b - - 36 92,0.0,h2g1
6103,r3kbnr/p3pppp/1pn5/2pq1b2/3P4/2P1BN2/PP3PPP/RN1QKB1R w KQkq - 0 7,-194.0,d1a4
4323,rnb1kb1r/ppq1pppp/5n2/2p5/3Pp3/2N1B3/PPP1NPPP/R2QKB1R w KQkq - 4 6,-49.0,d4c5
17941,r2q2k1/pp3pbp/2pp2p1/2P2Q2/2P5/1P2P1P1/PB2NP1P/R3K2R b KQ - 0 15,0.0,d8a5
6380,rnbq1rk1/pp2ppbp/5np1/2pp4/3P4/4PN1P/PPP1BPPK/RNBQ1R2 b - - 4 7,79.0,d8c7
65122,R7/P4pk1/7p/8/4P3/5PK1/1r6/8 w - - 1 67,-624.0,a8b8
58870,8/8/6P1/3kb3/6P1/8/3K4/6r1 b - - 7 56,863.0,d5e4
73382,8/7B/8/8/3k4/5Kb1/8/8 w - - 13 87,0.0,h7d3
7707,r1bqk2r/1pp1bppp/p1np1n2/1N6/3NPQ2/8/PPP2PPP/R1B1KB1R b KQkq - 1 8,470.0,a6b5
64210,8/3k4/2bP4/5p2/5P2/6Kp/8/3R4 w - - 2 65,-576.0,g3h3
9451,r2qkbnr/2p2pp1/p1n1b3/1p1p2Pp/8/NQ5P/PPP1PPB1/R1B1K1NR b KQkq - 3 9,210.0,f8d6
9670,rnbqk2r/1ppp1ppp/p7/1N6/P3P1n1/3Q1N2/RPP1KbPP/2B2B1R b kq - 1 9,312.0,f2b6
30342,r4rk1/pp2b2p/3N2p1/2p4q/3p4/1P1P1PQ1/P1PB3P/R5K1 b - - 5 24,494.0,f8f3
4312,rnbqkb1r/p4ppp/1p2pn2/2pP4/8/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 6,-187.0,d5e6
38038,3r1r2/1p2b1k1/6pp/p4p2/P2P4/2P2B2/1P6/R4RK1 w - - 3 31,166.0,a1e1
21746,r3k2r/3b1ppp/p7/1pn1P3/2p1P1n1/N1P3PN/PP4BP/R4RK1 b kq - 2 18,103.0,g4e3
73579,8/8/1k1NK3/8/8/8/8/2R4r b - - 40 87,25.0,h1c1
34205,5r1k/1pp3bn/8/pPP2q2/3Pp2p/P1N1B3/1R4P1/3Q2K1 b - - 1 27,127.0,f5g6
3626,rnbqk2r/1ppp1ppp/p4n2/2b1p3/P3P3/2N2N2/1PPP1PPP/R1BQKB1R w KQkq - 0 5,-84.0,f3e5
21768,1r2r1k1/pp3pp1/5n1p/3Qqb2/N7/P3P1PP/1P3PB1/2R2RK1 b - - 0 18,556.0,f6d5
38019,4rrk1/6bp/1p4p1/p1p2q2/P2pN1QP/1P1P1P2/2PB2K1/7R w - - 0 31,181.0,h4h5
24465,r2q1r1k/1pp4n/4b3/pPPp1pp1/3b3p/P1N1PB1P/6P1/1RBQ1RK1 w - - 0 20,-478.0,d1d4
52548,8/1pkbRQ2/3p4/r7/5N2/8/6PK/4q3 w - - 6 47,-733.0,e7d7
21696,r1b1k3/1ppp1pQ1/2n5/2q1P3/p5P1/1P3N2/2P1K1P1/R4B2 w q - 1 18,-18.0,e2d1
55527,8/8/8/p7/1kp1KP2/3B4/Pb6/8 b - - 4 51,530.0,c4d3
42546,3r4/3nrpk1/1p1p2pp/p7/b1PPP1PP/P1NBK3/1R6/5R2 w - - 1 35,-553.0,c3a4
25152,r2q1r1k/1pp3bn/4b3/pPPp1p2/3P2pp/P1N1PB1P/6PK/1RBQ1R2 b - - 1 20,313.0,g4f3
62087,8/4R3/8/5k2/8/3r4/6K1/8 b - - 42 61,0.0,d3d8
71606,8/8/1k1N4/5K2/8/8/2R5/6r1 b - - 28 81,2.0,g1e1
7304,r2qkb1r/pp2ppp1/2n2n2/3p3p/2PP2b1/P3BN2/1P3PPP/RN1QKB1R w KQkq - 0 8,-59.0,b1c3
25936,rn2k3/5pQ1/1p1pb3/2q5/p5P1/1P1B1N2/2PK2P1/R7 w q - 0 21,-166.0,f3d4
78655,8/8/3b4/8/5K2/8/7k/1B6 w - - 63 106,0.0,f4f3
37969,2r3k1/5pp1/pR5p/p5r1/8/7P/5PP1/4R1K1 w - - 2 31,18.0,b6a6
37496,6k1/pp5p/8/3p1pp1/3Rb3/bP1NP1P1/P1r2P1P/2R3K1 b - - 1 30,512.0,a3c1
55375,1r6/2R5/2p3k1/7p/P5r1/3K4/8/5R2 w - - 16 51,0.0,c7c6
524,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,23.0,e7e5
17726,2kr3r/1pp1bppp/p7/3n4/P1B3b1/2P2N2/1P3PPP/R1B1K2R b KQ - 0 15,54.0,h8e8
32280,3r2k1/p6p/1p1q1pp1/3b1p1P/3Q1P2/5N2/PP4P1/3R2K1 w - - 2 26,78.0,d4e3
13815,r2qkb1r/2p2bp1/p1n2n2/3p3p/Pp6/1Q5P/1PPNPPB1/R1B1K1NR b KQkq - 1 12,159.0,f8c5
6436,rnbqk2r/pp2ppbp/5np1/2pP4/1Pp5/5NP1/P3PPBP/RNBQK2R b KQkq b3 0 7,420.0,f6d7
54624,8/8/2B5/p4pk1/P2P1b1p/2P3p1/4K3/8 w - - 0 50,540.0,c6g2
12183,r1b1k2r/pp2bpp1/1qn1p2p/3pB2n/3P4/2PB1N2/PP1NKPPP/R2Q3R b kq - 2 11,132.0,b6b2
12214,r1bqr1k1/pp1n1pbp/2pp1np1/8/2PPp3/1PN1P1P1/PBQ2PBP/R3K1NR b KQ - 1 11,120.0,d6d5
70833,6r1/8/p7/7P/7K/p7/1k2R3/8 b - - 43 79,0.0,b2b3
31028,2r1brk1/4q1p1/p1p1n3/3pQ2p/P6P/1P2PN1B/1P3P2/2KR3R w - - 1 25,-598.0,e5e6
52593,8/4rpk1/R6p/P6p/5RPK/4P3/5P2/r7 b - - 1 47,-113.0,h5g4
72890,8/2R3k1/8/4KP2/8/8/b7/8 b - - 2 85,-603.0,g7h6
4313,rnbqkb1r/1p3ppp/p3pn2/2pP4/8/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 6,-132.0,d5e6
36914,4r3/4ppk1/5bp1/2rB3p/R7/P6P/5PP1/3R1K2 w - - 4 30,26.0,a4b4
38461,3R4/p3rk2/b1p2p1p/4p3/r3PP1p/2B5/2P2RPK/8 b - - 0 31,25.0,f7g7
79055,5k2/6R1/8/4K3/8/8/8/8 b - - 12 108,0.0,f8g7
1472,rnbqkbnr/pp2pppp/8/2pp4/8/4PN1P/PPPP1PP1/RNBQKB1R b KQkq - 0 3,0.0,g7g6
39770,6k1/p6p/8/1p1p1pp1/1b1Rb3/1P2P1P1/P1r2P1P/5RK1 b - - 1 32,497.0,b4c3
14829,r1b1kb1r/1p1n1pp1/p3p3/7p/4N3/1N1RP1P1/PPP4P/2K2B1R b kq - 1 13,64.0,d7e5
66542,8/8/8/8/2k5/2r5/5K2/2R5 b - - 20 69,532.0,c3c1
17697,2kr3r/1pp1bppp/p7/3n4/6b1/2PB1N2/PP3PPP/R1B1K2R b KQ - 4 15,233.0,d5c3
12841,r1bq1rk1/pp3ppp/5n2/4n3/1bB4Q/2N2N2/PP3PPP/R1B2RK1 w - - 3 12,-485.0,f3e5
69771,6R1/2P3k1/8/3P2pp/6b1/2K2p2/8/5B2 b - - 4 76,0.0,g7g8
37907,b5r1/5Qbk/1Rq3p1/p1p1p1B1/P7/2P2PP1/7P/3R2K1 w - - 1 31,-643.0,b6c6
27794,r3brk1/4q1p1/p1p1n3/2np1Q1p/Pp5P/4P2B/1PPN1P2/2KR2NR b - - 3 22,518.0,f8f5
17405,2kr1br1/pp3ppp/2n3q1/3np3/8/1QP1B3/PP1NBPPP/2KRR3 w - - 2 15,-172.0,e2f3
71823,R7/5p2/5k1p/8/8/4K3/8/8 b - - 1 82,-580.0,h6h5
15102,r1bq2k1/pp1n1pbp/2pp2p1/8/2PPn3/1P2P1P1/PBQ2P1P/R3K1NR b KQ - 1 13,332.0,d8a5
291,rnbqkbnr/1ppppppp/p7/8/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,67.0,d2d4
26312,r5k1/pp3p1p/6p1/2qp2Q1/8/1P2P1P1/Pbb1NPKP/3RR3 b - - 3 21,121.0,c2d1
57736,3r4/3b1pk1/1R5p/6pP/2PPp1P1/P2B4/1K6/8 b - - 1 54,414.0,e4d3
1121,rnbqkb1r/ppp1pppp/5n2/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3,-3.0,g1f3
60962,R7/8/4bP2/8/2k1N3/p6r/3K4/8 b - - 4 59,20.0,e6d5
52532,8/1pkbRQ2/2qp4/r7/5N2/8/6PK/8 w - - 6 47,-347.0,f4e6
15032,r3k2r/pp1qbppp/2n1b3/2p1p3/3p4/1P1PR1P1/P1PN1PBP/R1BQ2K1 b kq - 2 13,606.0,d4e3
79124,8/8/8/8/2k2NK1/5r2/8/8 w - - 12 109,31.0,g4g5
32089,6k1/p2n1pp1/1p5p/8/P1r5/2Pr3P/1B3PP1/1R2R1K1 w - - 1 26,69.0,e1e8
55006,4r3/7R/2p3k1/7p/P5r1/3K4/8/3R4 b - - 15 50,573.0,g6h7
62396,8/3k4/8/5P2/8/7r/6bK/4R3 w - - 1 62,-14.0,h2g1
63990,8/8/8/5K2/3kB3/8/8/8 b - - 0 64,33.0,d4e3
14221,r2q1rk1/p2nppbp/2b3p1/1Npn4/P1Q5/5NP1/1P2PPBP/R1B2RK1 w - - 1 13,-25.0,f1d1
37108,7k/1pp3bn/1P6/p1P3q1/3Pp2p/P1N1Br2/1R4P1/4Q1K1 w - - 1 30,-601.0,e3g5
37533,1r6/5pk1/4pbp1/2rB3p/R7/P6P/5PP1/1R3K2 b - - 1 30,892.0,b8b1
16608,r3k2r/1p2b1p1/p3pn1p/2p5/1n2p2P/2N1BPP1/PPP5/3RKB1R b Kkq - 0 14,223.0,e4f3
72599,8/8/8/4b3/2Bk4/5K2/8/8 b - - 8 84,0.0,e5d6
69327,8/8/8/8/2k5/2r5/5K2/2R5 b - - 32 75,517.0,c3c1
20270,rnb1k2r/pp1p1ppp/2p5/8/2P1B3/6q1/PP1PPR2/RNBQK3 w kq - 0 17,-342.0,d1b3
52985,r7/8/8/8/3k4/1R6/8/6K1 w - - 15 48,0.0,b3b1
49851,8/p6R/2k1b3/B1p5/3r3p/2P2P2/6PK/8 w - - 5 44,-506.0,c3d4
49126,1R6/8/8/1P3p2/3P2pk/5b2/1r3P1P/3R2K1 w - - 2 43,-237.0,d1c1
73525,8/8/7p/8/8/1k2N1K1/8/8 b - - 5 87,46.0,h6h5
20455,rnbr4/pp2pk1p/5pp1/2P2N2/2p5/4PP1P/P1P3P1/1RB2RK1 b - - 2 17,522.0,g6f5
60863,5k2/R7/p6p/Ppr2N1P/r7/3P4/2PK4/8 b - - 0 59,423.0,c5f5
4386,rnbq2nr/pp1kppbp/6p1/2pp4/3P4/4PN1P/PPP1BPP1/RNBQK2R w KQ - 1 6,-185.0,e2b5
20362,1r2r1k1/pp3pp1/3q1n1p/3pnbN1/N7/P3P1PP/1P3PB1/2RQ1RK1 b - - 2 17,479.0,h6g5
1316,r1bqkbnr/pppp1ppp/n7/4p3/1P6/P7/2PPPPPP/RNBQKBNR w KQkq - 1 3,-55.0,c1b2
31360,2kr4/1pp1Rp1p/p4r2/3R2p1/5b2/1BP2P2/PP3P1P/7K b - - 3 25,45.0,f4c1
79450,8/8/1b6/1B6/6K1/8/8/6k1 b - - 74 111,0.0,b6d8
61306,8/2R5/7k/8/8/8/1r5K/8 w - - 1 60,0.0,h2g3
54295,8/3R1pk1/6p1/4p2P/3b4/2r3P1/4B3/5K2 b - - 0 49,154.0,c3g3
49586,8/5pk1/4p1p1/8/1r1R3p/7P/5PP1/3B1K2 b - - 0 43,588.0,b4d4
37367,4r3/p5p1/2k3p1/2p1n1B1/N1Pp2Pp/PP3PbP/3K4/5R2 b - - 4 30,191.0,e5f7
68366,4R1r1/8/p7/7P/k6K/p7/8/8 b - - 31 73,1092.0,g8e8
55002,4r3/7R/2p3k1/7p/P5r1/3K4/5R2/8 b - - 15 50,545.0,g6h7
59064,5R2/1pkb4/8/3p1r2/8/5N2/5KP1/8 b - - 2 56,590.0,f5f8
47217,R7/5pk1/6pp/8/5RPP/P3P1K1/r1r2P2/8 w - - 3 41,-515.0,a8a7
70487,8/8/1kR5/4K3/4N3/8/8/4r3 b - - 22 78,26.0,b6c6
50519,4r3/2R5/2p2k2/7p/P2K4/8/2r5/1R6 b - - 3 44,44.0,e8d8
6852,r1bqkb1r/1ppn1p1p/5np1/P1Ppp3/8/P3P3/1B1P1PPP/RN1QKBNR b KQkq - 0 7,162.0,f8c5
47025,3r4/8/p4k2/3R3P/1pp5/4P3/3K1nB1/8 b - - 7 40,258.0,c4c3
36887,6k1/pp5p/2r5/3p1pp1/3Rb3/bP1NP1P1/P1Q2P1P/4R1K1 w - - 1 30,-655.0,c2e2
35065,2r3k1/p4pp1/7p/pRn5/8/B1r4P/5PP1/4R1K1 b - - 1 28,150.0,a5a4
38337,1k6/5pNp/p7/1pr1n3/8/1PP3P1/5R1P/6K1 b - - 2 31,230.0,c5c3
66011,8/r4N2/1k6/8/8/4K3/R7/8 b - - 2 68,25.0,a7a2
34360,3k4/1pp2B1p/8/p5p1/5b2/2P2P2/PP3P1P/7K w - - 0 28,5.0,b2b3
69147,8/2Pb2k1/R7/3P2pp/8/2K2p2/8/5B2 w - - 1 75,-589.0,a6a8
64051,R7/6k1/2P2r1p/3P2p1/6b1/P1K2p1B/8/8 b - - 2 64,552.0,g4h3
13926,r4rk1/1b1pqppp/np2pn2/p3N3/1pPP4/PQ2P3/1P2BPPP/RNR3K1 b - - 8 12,-44.0,d7d6
79632,6R1/8/3K4/6k1/8/8/8/4r3 b - - 80 113,0.0,g5f4
38081,6k1/pp6/8/3p1ppp/3Rb3/bP1NP1P1/P1r2P1P/3R2K1 w - - 0 31,-226.0,d4a4
40750,5rk1/p5b1/3Nr1pp/Ppp2q1P/3p2Q1/1P1P1P2/2PB2K1/7R b - - 1 33,545.0,e6e2
68883,8/8/8/5K2/3kn3/3B4/8/8 b - - 38 74,0.0,e4g3
35721,r4r2/1p4k1/4B1pp/p2p1p2/P2P3b/2P5/1P6/R4RK1 w - - 2 29,236.0,e6d5
8993,rnb1kb1r/1p3ppp/p3pn2/8/4p3/1NN5/PPPB1PPP/R3KB1R b KQkq - 1 9,91.0,b7b5
23895,r1b5/4kpp1/pp2p3/4n2r/2NR4/4P3/PPP3BP/2K4R w - - 0 20,-540.0,c4e5
4792,rnbq1rk1/pp1p1ppp/4pn2/2p5/1BPP4/5N2/PP2PPPP/RN1QKB1R w KQ - 1 6,-589.0,b4c5
75222,2R1N3/8/1k6/8/3K4/8/8/r7 b - - 50 92,0.0,a1d1
35491,3r2k1/5pp1/1p5p/P7/4B1P1/PbR1P2P/3r1P2/1R4K1 w - - 1 29,-593.0,c3b3
67014,8/8/8/4R3/3k4/2r5/5K2/8 b - - 22 70,529.0,d4e5
29662,2r3k1/p1q2ppn/1p5p/8/Q7/2Pr3P/PB3PP1/1R2R1K1 w - - 5 24,-101.0,e1e8
17689,r1b1kb2/1p1n1pp1/p3p3/8/4N2r/1N2P2P/PPP3B1/2KR3R b q - 0 15,76.0,a8b8
15136,r3k2r/pp2ppbp/5np1/3B4/3q4/P1N2Q1P/1P3PP1/R3K2R b KQkq - 1 13,254.0,f6d5
7525,1rbqkb1r/1ppn1p1p/5np1/p1Ppp3/1P6/P3PN2/1B1P1PPP/RN1QKB1R w KQk - 2 8,-123.0,f3e5
3824,rnbqk1nr/ppp1ppbp/6p1/8/2pP4/5NP1/PP1NPP1P/R1BQKB1R b KQkq - 1 5,38.0,b8c6
80941,8/8/8/5K2/5b2/8/8/3B2k1 w - - 117 133,0.0,f5e4
78280,6r1/k3K3/3N4/8/8/8/2R5/8 b - - 72 103,6.0,a7b6
68771,7r/3N4/8/8/3k4/5K2/8/5R2 b - - 48 74,7.0,h8h3
6230,r1bqkb1r/pp3ppp/2n2n2/2p1p3/4p3/3P2PN/PPP2P1P/RNBQ1RKB b kq - 1 7,544.0,c8h3
80004,5R2/8/5K2/8/8/5k2/8/7r w - - 87 117,0.0,f6f5
28949,2r3k1/p1q2pp1/1p3n1p/8/6Q1/2Pr3P/P4PP1/1RB1R1K1 b - - 4 23,480.0,f6g4
14714,rnbk3r/1pppqppR/1b6/1p2P3/P5P1/3Q1N2/1PP1K1P1/R1B2B2 w - - 1 13,-1030.0,h7h8
1605,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/2P5/PP1NPPPP/R1BQKBNR b KQkq - 1 3,4.0,c7c5
7369,r1bqkbnr/1pp3p1/p1n2p2/3p2Pp/Q7/7P/PPP1PPB1/RNB1K1NR w KQkq - 0 8,-37.0,c2c4
70829,6r1/8/p7/7P/7K/p2R4/1k6/8 b - - 43 79,418.0,a3a2
11253,r1bqk2r/1pp1bpp1/p1n5/3P3p/5Q2/5N2/PPP2PPP/R1B1KB1R w KQkq - 0 11,-550.0,d5c6
44745,3r4/1b1nrpk1/1p1p2pp/p7/2PPP1PP/P1NBK3/5R2/7R b - - 6 37,-121.0,d7f6
14923,r2q1rk1/1b1nppbp/p5p1/1Npn4/P7/2Q2NP1/1P2PPBP/R1B2RK1 b - - 1 13,528.0,a6b5
75670,8/8/8/8/N5R1/4K3/2k3r1/8 b - - 88 94,42.0,g2g4
9977,r2qk2r/pp2bppp/2n5/2pPpb2/3p4/3P1NP1/PPP2PBP/R1BQ1RK1 w kq - 1 10,-588.0,d5c6
36763,4r3/p5p1/2k3p1/2p1n1B1/N1Pp2Pp/PP3PbP/3K4/R7 w - - 3 30,268.0,a1f1
52994,8/8/8/8/3k4/1R6/4r3/6K1 w - - 15 48,1.0,b3b7
60757,8/8/4k3/4N2R/4K3/8/8/1r6 b - - 18 59,6.0,b1e1
47250,8/6R1/8/8/2k5/8/1r6/3K4 w - - 1 41,0.0,d1c1
18376,2kr3r/2p1bppp/p7/1p1n4/2B3b1/2P2N2/PP3PPP/R1B2RK1 w - - 0 16,15.0,f3e5
28664,rn2k3/qp3pQ1/3pb3/8/P5P1/5N2/2PKB1P1/R7 w q - 1 23,-133.0,g4g5
15603,r1b1k2r/1pp1bpp1/p6p/3n4/8/2P2N2/PP3PPP/R1B1KB1R w KQkq - 0 14,-22.0,f1c4
